identification_id,organism_id,identification_type,taxon_formula,verbatim_identification,type_status,identified_by,identified_by_id,date_identified,identification_references,identification_verification_status,identification_remarks,type_designation_type,type_designated_by
ind_60_1.04_L375,org_point_60_1.04_L375,human,37355015.0,spilurus,,,,,,,,,
ind_61_1.04_L375,org_point_61_1.04_L375,human,37384201.0,solatus,,,,,,,,,
ind_62_1.04_L375,org_point_62_1.04_L375,human,37384201.0,solatus,,,,,,,,,
ind_63_1.04_L375,org_point_63_1.04_L375,human,37351009.0,miniatus,,,,,,,,,
ind_64_1.04_L375,org_point_64_1.04_L375,human,37351009.0,miniatus,,,,,,,,,
ind_65_1.04_L375,org_point_65_1.04_L375,human,37384201.0,solatus,,,,,,,,,
ind_66_1.04_L375,org_point_66_1.04_L375,human,37351005.0,grandoculis,,,,,,,,,
ind_67_1.04_L375,org_point_67_1.04_L375,human,37355015.0,spilurus,,,,,,,,,
ind_68_1.04_L375,org_point_68_1.04_L375,human,37384201.0,solatus,,,,,,,,,
ind_69_1.04_L375,org_point_69_1.04_L375,human,37351005.0,grandoculis,,,,,,,,,
ind_70_1.04_L375,org_point_70_1.04_L375,human,37351005.0,grandoculis,,,,,,,,,
ind_55_2.05_L367,org_point_55_2.05_L367,human,37067017.0,hassi,,,,,,,,,
ind_71_1.04_L375,org_point_71_1.04_L375,human,37335001.0,canadum,,,,,,,,,
ind_72_1.04_L375,org_point_72_1.04_L375,human,NaN,spp,,,,,,,,,
ind_73_1.04_L375,org_point_73_1.04_L375,human,NaN,spp,,,,,,,,,
ind_0_1.05_L371,org_point_0_1.05_L371,human,37346002.0,multidens,,,,,,,,,
ind_1_1.05_L371,org_point_1_1.05_L371,human,NaN,spp,,,,,,,,,
ind_2_1.05_L371,org_point_2_1.05_L371,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_3_1.05_L371,org_point_3_1.05_L371,human,37346002.0,multidens,,,,,,,,,
ind_4_1.05_L371,org_point_4_1.05_L371,human,37346002.0,multidens,,,,,,,,,
ind_5_1.05_L371,org_point_5_1.05_L371,human,37346002.0,multidens,,,,,,,,,
ind_6_1.05_L371,org_point_6_1.05_L371,human,NaN,spp,,,,,,,,,
ind_7_1.05_L371,org_point_7_1.05_L371,human,NaN,spp,,,,,,,,,
ind_8_1.05_L371,org_point_8_1.05_L371,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_9_1.05_L371,org_point_9_1.05_L371,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_10_1.05_L371,org_point_10_1.05_L371,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_11_1.05_L371,org_point_11_1.05_L371,human,37351005.0,grandoculis,,,,,,,,,
ind_12_1.05_L371,org_point_12_1.05_L371,human,37351005.0,grandoculis,,,,,,,,,
ind_13_1.05_L371,org_point_13_1.05_L371,human,37351009.0,miniatus,,,,,,,,,
ind_14_1.05_L371,org_point_14_1.05_L371,human,37351009.0,miniatus,,,,,,,,,
ind_15_1.05_L371,org_point_15_1.05_L371,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_16_1.05_L371,org_point_16_1.05_L371,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_17_1.05_L371,org_point_17_1.05_L371,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_18_1.05_L371,org_point_18_1.05_L371,human,37311009.0,areolatus,,,,,,,,,
ind_19_1.05_L371,org_point_19_1.05_L371,human,37351005.0,grandoculis,,,,,,,,,
ind_20_1.05_L371,org_point_20_1.05_L371,human,37351005.0,grandoculis,,,,,,,,,
ind_21_1.05_L371,org_point_21_1.05_L371,human,37351005.0,grandoculis,,,,,,,,,
ind_22_1.05_L371,org_point_22_1.05_L371,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_23_1.05_L371,org_point_23_1.05_L371,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_24_1.05_L371,org_point_24_1.05_L371,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_25_1.05_L371,org_point_25_1.05_L371,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_26_1.05_L371,org_point_26_1.05_L371,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_27_1.05_L371,org_point_27_1.05_L371,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_28_1.05_L371,org_point_28_1.05_L371,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_29_1.05_L371,org_point_29_1.05_L371,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_30_1.05_L371,org_point_30_1.05_L371,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_31_1.05_L371,org_point_31_1.05_L371,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_32_1.05_L371,org_point_32_1.05_L371,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_33_1.05_L371,org_point_33_1.05_L371,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_34_1.05_L371,org_point_34_1.05_L371,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_35_1.05_L371,org_point_35_1.05_L371,human,37346002.0,multidens,,,,,,,,,
ind_36_1.05_L371,org_point_36_1.05_L371,human,37346002.0,multidens,,,,,,,,,
ind_37_1.05_L371,org_point_37_1.05_L371,human,37346002.0,multidens,,,,,,,,,
ind_38_1.05_L371,org_point_38_1.05_L371,human,37346002.0,multidens,,,,,,,,,
ind_39_1.05_L371,org_point_39_1.05_L371,human,37346002.0,multidens,,,,,,,,,
ind_40_1.05_L371,org_point_40_1.05_L371,human,37346002.0,multidens,,,,,,,,,
ind_41_1.05_L371,org_point_41_1.05_L371,human,37346002.0,multidens,,,,,,,,,
ind_42_1.05_L371,org_point_42_1.05_L371,human,37351005.0,grandoculis,,,,,,,,,
ind_43_1.05_L371,org_point_43_1.05_L371,human,37351005.0,grandoculis,,,,,,,,,
ind_44_1.05_L371,org_point_44_1.05_L371,human,37351005.0,grandoculis,,,,,,,,,
ind_45_1.05_L371,org_point_45_1.05_L371,human,37346002.0,multidens,,,,,,,,,
ind_46_1.05_L371,org_point_46_1.05_L371,human,37346002.0,multidens,,,,,,,,,
ind_47_1.05_L371,org_point_47_1.05_L371,human,37346002.0,multidens,,,,,,,,,
ind_48_1.05_L371,org_point_48_1.05_L371,human,37346002.0,multidens,,,,,,,,,
ind_49_1.05_L371,org_point_49_1.05_L371,human,37351005.0,grandoculis,,,,,,,,,
ind_50_1.05_L371,org_point_50_1.05_L371,human,37351005.0,grandoculis,,,,,,,,,
ind_51_1.05_L371,org_point_51_1.05_L371,human,37351005.0,grandoculis,,,,,,,,,
ind_52_1.05_L371,org_point_52_1.05_L371,human,37351005.0,grandoculis,,,,,,,,,
ind_53_1.05_L371,org_point_53_1.05_L371,human,37351005.0,grandoculis,,,,,,,,,
ind_54_1.05_L371,org_point_54_1.05_L371,human,37351005.0,grandoculis,,,,,,,,,
ind_55_1.05_L371,org_point_55_1.05_L371,human,37355015.0,spilurus,,,,,,,,,
ind_56_1.05_L371,org_point_56_1.05_L371,human,37384201.0,solatus,,,,,,,,,
ind_57_1.05_L371,org_point_57_1.05_L371,human,37346002.0,multidens,,,,,,,,,
ind_58_1.05_L371,org_point_58_1.05_L371,human,37346002.0,multidens,,,,,,,,,
ind_59_1.05_L371,org_point_59_1.05_L371,human,37346002.0,multidens,,,,,,,,,
ind_60_1.05_L371,org_point_60_1.05_L371,human,37346002.0,multidens,,,,,,,,,
ind_61_1.05_L371,org_point_61_1.05_L371,human,37346002.0,multidens,,,,,,,,,
ind_62_1.05_L371,org_point_62_1.05_L371,human,37346002.0,multidens,,,,,,,,,
ind_63_1.05_L371,org_point_63_1.05_L371,human,37118001.0,undosquamis,,,,,,,,,
ind_64_1.05_L371,org_point_64_1.05_L371,human,37351009.0,miniatus,,,,,,,,,
ind_65_1.05_L371,org_point_65_1.05_L371,human,37351009.0,miniatus,,,,,,,,,
ind_66_1.05_L371,org_point_66_1.05_L371,human,37337011.0,chrysophrys,,,,,,,,,
ind_67_1.05_L371,org_point_67_1.05_L371,human,37311009.0,areolatus,,,,,,,,,
ind_68_1.05_L371,org_point_68_1.05_L371,human,37118001.0,undosquamis,,,,,,,,,
ind_69_1.05_L371,org_point_69_1.05_L371,human,NaN,spp,,,,,,,,,
ind_70_1.05_L371,org_point_70_1.05_L371,human,NaN,spp,,,,,,,,,
ind_71_1.05_L371,org_point_71_1.05_L371,human,37441007.0,commerson,,,,,,,,,
ind_72_1.05_L371,org_point_72_1.05_L371,human,37311009.0,areolatus,,,,,,,,,
ind_73_1.05_L371,org_point_73_1.05_L371,human,37355015.0,spilurus,,,,,,,,,
ind_74_1.05_L371,org_point_74_1.05_L371,human,NaN,spp,,,,,,,,,
ind_75_1.05_L371,org_point_75_1.05_L371,human,NaN,spp,,,,,,,,,
ind_76_1.05_L371,org_point_76_1.05_L371,human,NaN,spp,,,,,,,,,
ind_77_1.05_L371,org_point_77_1.05_L371,human,NaN,spp,,,,,,,,,
ind_78_1.05_L371,org_point_78_1.05_L371,human,NaN,spp,,,,,,,,,
ind_79_1.05_L371,org_point_79_1.05_L371,human,37351009.0,miniatus,,,,,,,,,
ind_80_1.05_L371,org_point_80_1.05_L371,human,37351009.0,miniatus,,,,,,,,,
ind_81_1.05_L371,org_point_81_1.05_L371,human,37351009.0,miniatus,,,,,,,,,
ind_82_1.05_L371,org_point_82_1.05_L371,human,37351009.0,miniatus,,,,,,,,,
ind_83_1.05_L371,org_point_83_1.05_L371,human,37351009.0,miniatus,,,,,,,,,
ind_84_1.05_L371,org_point_84_1.05_L371,human,37351009.0,miniatus,,,,,,,,,
ind_85_1.05_L371,org_point_85_1.05_L371,human,37351009.0,miniatus,,,,,,,,,
ind_0_1.06_L378,org_point_0_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_1_1.06_L378,org_point_1_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_2_1.06_L378,org_point_2_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_3_1.06_L378,org_point_3_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_4_1.06_L378,org_point_4_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_5_1.06_L378,org_point_5_1.06_L378,human,37353006.0,spinifer,,,,,,,,,
ind_6_1.06_L378,org_point_6_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_7_1.06_L378,org_point_7_1.06_L378,human,37353006.0,spinifer,,,,,,,,,
ind_8_1.06_L378,org_point_8_1.06_L378,human,37311009.0,areolatus,,,,,,,,,
ind_9_1.06_L378,org_point_9_1.06_L378,human,37311009.0,areolatus,,,,,,,,,
ind_10_1.06_L378,org_point_10_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_11_1.06_L378,org_point_11_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_12_1.06_L378,org_point_12_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_13_1.06_L378,org_point_13_1.06_L378,human,37351005.0,grandoculis,,,,,,,,,
ind_14_1.06_L378,org_point_14_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_15_1.06_L378,org_point_15_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_16_1.06_L378,org_point_16_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_17_1.06_L378,org_point_17_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_18_1.06_L378,org_point_18_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_19_1.06_L378,org_point_19_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_20_1.06_L378,org_point_20_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_21_1.06_L378,org_point_21_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_22_1.06_L378,org_point_22_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_23_1.06_L378,org_point_23_1.06_L378,human,37353006.0,spinifer,,,,,,,,,
ind_24_1.06_L378,org_point_24_1.06_L378,human,37353006.0,spinifer,,,,,,,,,
ind_25_1.06_L378,org_point_25_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_26_1.06_L378,org_point_26_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_27_1.06_L378,org_point_27_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_28_1.06_L378,org_point_28_1.06_L378,human,NaN,spp,,,,,,,,,
ind_29_1.06_L378,org_point_29_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_30_1.06_L378,org_point_30_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_31_1.06_L378,org_point_31_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_32_1.06_L378,org_point_32_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_33_1.06_L378,org_point_33_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_34_1.06_L378,org_point_34_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_35_1.06_L378,org_point_35_1.06_L378,human,NaN,spp,,,,,,,,,
ind_36_1.06_L378,org_point_36_1.06_L378,human,NaN,spp,,,,,,,,,
ind_37_1.06_L378,org_point_37_1.06_L378,human,NaN,spp,,,,,,,,,
ind_38_1.06_L378,org_point_38_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_39_1.06_L378,org_point_39_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_40_1.06_L378,org_point_40_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_41_1.06_L378,org_point_41_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_42_1.06_L378,org_point_42_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_43_1.06_L378,org_point_43_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_44_1.06_L378,org_point_44_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_45_1.06_L378,org_point_45_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_46_1.06_L378,org_point_46_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_47_1.06_L378,org_point_47_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_48_1.06_L378,org_point_48_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_49_1.06_L378,org_point_49_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_50_1.06_L378,org_point_50_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_51_1.06_L378,org_point_51_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_52_1.06_L378,org_point_52_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_53_1.06_L378,org_point_53_1.06_L378,human,37311009.0,areolatus,,,,,,,,,
ind_54_1.06_L378,org_point_54_1.06_L378,human,37311009.0,areolatus,,,,,,,,,
ind_55_1.06_L378,org_point_55_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_56_1.06_L378,org_point_56_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_57_1.06_L378,org_point_57_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_58_1.06_L378,org_point_58_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_59_1.06_L378,org_point_59_1.06_L378,human,NaN,spp,,,,,,,,,
ind_60_1.06_L378,org_point_60_1.06_L378,human,NaN,spp,,,,,,,,,
ind_61_1.06_L378,org_point_61_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_62_1.06_L378,org_point_62_1.06_L378,human,37386001.0,ghobban,,,,,,,,,
ind_63_1.06_L378,org_point_63_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_64_1.06_L378,org_point_64_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_65_1.06_L378,org_point_65_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_66_1.06_L378,org_point_66_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_67_1.06_L378,org_point_67_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_68_1.06_L378,org_point_68_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_69_1.06_L378,org_point_69_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_70_1.06_L378,org_point_70_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_71_1.06_L378,org_point_71_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_72_1.06_L378,org_point_72_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_73_1.06_L378,org_point_73_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_74_1.06_L378,org_point_74_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_75_1.06_L378,org_point_75_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_76_1.06_L378,org_point_76_1.06_L378,human,37353006.0,spinifer,,,,,,,,,
ind_77_1.06_L378,org_point_77_1.06_L378,human,37353006.0,spinifer,,,,,,,,,
ind_78_1.06_L378,org_point_78_1.06_L378,human,37386001.0,ghobban,,,,,,,,,
ind_79_1.06_L378,org_point_79_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_80_1.06_L378,org_point_80_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_81_1.06_L378,org_point_81_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_82_1.06_L378,org_point_82_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_83_1.06_L378,org_point_83_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_84_1.06_L378,org_point_84_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_85_1.06_L378,org_point_85_1.06_L378,human,NaN,spp,,,,,,,,,
ind_86_1.06_L378,org_point_86_1.06_L378,human,NaN,spp,,,,,,,,,
ind_87_1.06_L378,org_point_87_1.06_L378,human,NaN,spp,,,,,,,,,
ind_88_1.06_L378,org_point_88_1.06_L378,human,37465089.0,filamentosus,,,,,,,,,
ind_89_1.06_L378,org_point_89_1.06_L378,human,37311009.0,areolatus,,,,,,,,,
ind_90_1.06_L378,org_point_90_1.06_L378,human,37311009.0,areolatus,,,,,,,,,
ind_91_1.06_L378,org_point_91_1.06_L378,human,37337011.0,chrysophrys,,,,,,,,,
ind_92_1.06_L378,org_point_92_1.06_L378,human,37311009.0,areolatus,,,,,,,,,
ind_93_1.06_L378,org_point_93_1.06_L378,human,37311009.0,areolatus,,,,,,,,,
ind_94_1.06_L378,org_point_94_1.06_L378,human,37353006.0,spinifer,,,,,,,,,
ind_95_1.06_L378,org_point_95_1.06_L378,human,37353006.0,spinifer,,,,,,,,,
ind_96_1.06_L378,org_point_96_1.06_L378,human,37353006.0,spinifer,,,,,,,,,
ind_97_1.06_L378,org_point_97_1.06_L378,human,37017005.0,ravidus,,,,,,,,,
ind_98_1.06_L378,org_point_98_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_99_1.06_L378,org_point_99_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_100_1.06_L378,org_point_100_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_101_1.06_L378,org_point_101_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_102_1.06_L378,org_point_102_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_103_1.06_L378,org_point_103_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_104_1.06_L378,org_point_104_1.06_L378,human,37351012.0,rubrioperculatus,,,,,,,,,
ind_105_1.06_L378,org_point_105_1.06_L378,human,37017005.0,ravidus,,,,,,,,,
ind_106_1.06_L378,org_point_106_1.06_L378,human,37465089.0,filamentosus,,,,,,,,,
ind_107_1.06_L378,org_point_107_1.06_L378,human,37311009.0,areolatus,,,,,,,,,
ind_108_1.06_L378,org_point_108_1.06_L378,human,37311009.0,areolatus,,,,,,,,,
ind_109_1.06_L378,org_point_109_1.06_L378,human,37351005.0,grandoculis,,,,,,,,,
ind_110_1.06_L378,org_point_110_1.06_L378,human,37351005.0,grandoculis,,,,,,,,,
ind_111_1.06_L378,org_point_111_1.06_L378,human,37353006.0,spinifer,,,,,,,,,
ind_112_1.06_L378,org_point_112_1.06_L378,human,37353006.0,spinifer,,,,,,,,,
ind_113_1.06_L378,org_point_113_1.06_L378,human,37353006.0,spinifer,,,,,,,,,
ind_114_1.06_L378,org_point_114_1.06_L378,human,37353006.0,spinifer,,,,,,,,,
ind_115_1.06_L378,org_point_115_1.06_L378,human,37353006.0,spinifer,,,,,,,,,
ind_116_1.06_L378,org_point_116_1.06_L378,human,37353006.0,spinifer,,,,,,,,,
ind_117_1.06_L378,org_point_117_1.06_L378,human,37353006.0,spinifer,,,,,,,,,
ind_118_1.06_L378,org_point_118_1.06_L378,human,37337011.0,chrysophrys,,,,,,,,,
ind_119_1.06_L378,org_point_119_1.06_L378,human,37337011.0,chrysophrys,,,,,,,,,
ind_120_1.06_L378,org_point_120_1.06_L378,human,37384201.0,solatus,,,,,,,,,
ind_121_1.06_L378,org_point_121_1.06_L378,human,37384201.0,solatus,,,,,,,,,
ind_122_1.06_L378,org_point_122_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_123_1.06_L378,org_point_123_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_124_1.06_L378,org_point_124_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_125_1.06_L378,org_point_125_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_126_1.06_L378,org_point_126_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_127_1.06_L378,org_point_127_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_128_1.06_L378,org_point_128_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_129_1.06_L378,org_point_129_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_130_1.06_L378,org_point_130_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_131_1.06_L378,org_point_131_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_132_1.06_L378,org_point_132_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_133_1.06_L378,org_point_133_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_134_1.06_L378,org_point_134_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_135_1.06_L378,org_point_135_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_136_1.06_L378,org_point_136_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_137_1.06_L378,org_point_137_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_138_1.06_L378,org_point_138_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_139_1.06_L378,org_point_139_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_140_1.06_L378,org_point_140_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_141_1.06_L378,org_point_141_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_142_1.06_L378,org_point_142_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_143_1.06_L378,org_point_143_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_144_1.06_L378,org_point_144_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_145_1.06_L378,org_point_145_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_146_1.06_L378,org_point_146_1.06_L378,human,37118001.0,undosquamis,,,,,,,,,
ind_147_1.06_L378,org_point_147_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_148_1.06_L378,org_point_148_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_149_1.06_L378,org_point_149_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_150_1.06_L378,org_point_150_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_151_1.06_L378,org_point_151_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_152_1.06_L378,org_point_152_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_153_1.06_L378,org_point_153_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_154_1.06_L378,org_point_154_1.06_L378,human,37384201.0,solatus,,,,,,,,,
ind_155_1.06_L378,org_point_155_1.06_L378,human,37467012.0,lunaris,,,,,,,,,
ind_156_1.06_L378,org_point_156_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_157_1.06_L378,org_point_157_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_158_1.06_L378,org_point_158_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_159_1.06_L378,org_point_159_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_160_1.06_L378,org_point_160_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_161_1.06_L378,org_point_161_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_162_1.06_L378,org_point_162_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_163_1.06_L378,org_point_163_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_164_1.06_L378,org_point_164_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_165_1.06_L378,org_point_165_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_166_1.06_L378,org_point_166_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_167_1.06_L378,org_point_167_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_168_1.06_L378,org_point_168_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_169_1.06_L378,org_point_169_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_170_1.06_L378,org_point_170_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_171_1.06_L378,org_point_171_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_172_1.06_L378,org_point_172_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_173_1.06_L378,org_point_173_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_174_1.06_L378,org_point_174_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_175_1.06_L378,org_point_175_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_176_1.06_L378,org_point_176_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_177_1.06_L378,org_point_177_1.06_L378,human,37017005.0,ravidus,,,,,,,,,
ind_178_1.06_L378,org_point_178_1.06_L378,human,37017005.0,ravidus,,,,,,,,,
ind_179_1.06_L378,org_point_179_1.06_L378,human,37467012.0,lunaris,,,,,,,,,
ind_180_1.06_L378,org_point_180_1.06_L378,human,37465089.0,filamentosus,,,,,,,,,
ind_181_1.06_L378,org_point_181_1.06_L378,human,37465089.0,filamentosus,,,,,,,,,
ind_182_1.06_L378,org_point_182_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_183_1.06_L378,org_point_183_1.06_L378,human,37346002.0,multidens,,,,,,,,,
ind_184_1.06_L378,org_point_184_1.06_L378,human,37346002.0,multidens,,,,,,,,,
